NSE_FO|38944,38944,FINNIFTY24JAN16000PE,,9.5,2024-01-30,16000.0,0.05,40,OPTIDX,PE,NSE_FO
NSE_FO|38948,38948,FINNIFTY24JAN20650CE,,,2024-01-30,20650.0,0.05,40,OPTIDX,CE,NSE_FO
NSE_FO|38949,38949,FINNIFTY24JAN20650PE,,,2024-01-30,20650.0,0.05,40,OPTIDX,PE,NSE_FO
NSE_FO|38954,38954,FINNIFTY24JAN20750CE,,,2024-01-30,20750.0,0.05,40,OPTIDX,CE,NSE_FO
NSE_FO|38955,38955,FINNIFTY24JAN20750PE,,,2024-01-30,20750.0,0.05,40,OPTIDX,PE,NSE_FO
NSE_FO|38959,38959,FINNIFTY24JAN20850CE,,,2024-01-30,20850.0,0.05,40,OPTIDX,CE,NSE_FO
NSE_FO|38963,38963,FINNIFTY24JAN20850PE,,,2024-01-30,20850.0,0.05,40,OPTIDX,PE,NSE_FO
NSE_FO|38964,38964,FINNIFTY24JAN20950CE,,,2024-01-30,20950.0,0.05,40,OPTIDX,CE,NSE_FO
NSE_FO|38967,38967,FINNIFTY24JAN16500CE,,3021.6,2024-01-30,16500.0,0.05,40,OPTIDX,CE,NSE_FO
NSE_FO|38968,38968,FINNIFTY24JAN16500PE,,23.05,2024-01-30,16500.0,0.05,40,OPTIDX,PE,NSE_FO
NSE_FO|38988,38988,FINNIFTY24JAN17000CE,,2557.65,2024-01-30,17000.0,0.05,40,OPTIDX,CE,NSE_FO
NSE_FO|38989,38989,FINNIFTY24JAN17000PE,,50.2,2024-01-30,17000.0,0.05,40,OPTIDX,PE,NSE_FO
NSE_FO|39015,39015,FINNIFTY24JAN17100CE,,2467.2,2024-01-30,17100.0,0.05,40,OPTIDX,CE,NSE_FO
NSE_FO|39016,39016,FINNIFTY24JAN17100PE,,57.95,2024-01-30,17100.0,0.05,40,OPTIDX,PE,NSE_FO
NSE_FO|39017,39017,FINNIFTY24JAN17200CE,,2377.65,2024-01-30,17200.0,0.05,40,OPTIDX,CE,NSE_FO
NSE_FO|39018,39018,FINNIFTY24JAN17200PE,,66.65,2024-01-30,17200.0,0.05,40,OPTIDX,PE,NSE_FO
NSE_FO|39019,39019,FINNIFTY24JAN17300CE,,2289.15,2024-01-30,17300.0,0.05,40,OPTIDX,CE,NSE_FO
NSE_FO|39020,39020,FINNIFTY24JAN17300PE,,76.35,2024-01-30,17300.0,0.05,40,OPTIDX,PE,NSE_FO
NSE_FO|39021,39021,FINNIFTY24JAN17400CE,,2201.7,2024-01-30,17400.0,0.05,40,OPTIDX,CE,NSE_FO
NSE_FO|39022,39022,FINNIFTY24JAN17400PE,,87.15,2024-01-30,17400.0,0.05,40,OPTIDX,PE,NSE_FO
NSE_FO|39031,39031,FINNIFTY24JAN17500CE,,2115.45,2024-01-30,17500.0,0.05,40,OPTIDX,CE,NSE_FO
NSE_FO|39032,39032,FINNIFTY24JAN17500PE,,99.1,2024-01-30,17500.0,0.05,40,OPTIDX,PE,NSE_FO
NSE_FO|39045,39045,FINNIFTY24JAN17600CE,,2030.45,2024-01-30,17600.0,0.05,40,OPTIDX,CE,NSE_FO
NSE_FO|39049,39049,FINNIFTY24JAN17600PE,,112.3,2024-01-30,17600.0,0.05,40,OPTIDX,PE,NSE_FO
NSE_FO|39050,39050,FINNIFTY24JAN17700CE,,1946.8,2024-01-30,17700.0,0.05,40,OPTIDX,CE,NSE_FO
NSE_FO|39051,39051,FINNIFTY24JAN17700PE,,126.85,2024-01-30,17700.0,0.05,40,OPTIDX,PE,NSE_FO
NSE_FO|39053,39053,FINNIFTY24JAN17800CE,,1864.5,2024-01-30,17800.0,0.05,40,OPTIDX,CE,NSE_FO
NSE_FO|39061,39061,FINNIFTY24JAN17800PE,,142.8,2024-01-30,17800.0,0.05,40,OPTIDX,PE,NSE_FO
NSE_FO|39063,39063,FINNIFTY24JAN17900CE,,1783.7,2024-01-30,17900.0,0.05,40,OPTIDX,CE,NSE_FO
NSE_FO|39072,39072,FINNIFTY24JAN17900PE,,160.25,2024-01-30,17900.0,0.05,40,OPTIDX,PE,NSE_FO
NSE_FO|39073,39073,FINNIFTY24JAN18000CE,,1704.5,2024-01-30,18000.0,0.05,40,OPTIDX,CE,NSE_FO
NSE_FO|39099,39099,FINNIFTY24JAN18000PE,,179.25,2024-01-30,18000.0,0.05,40,OPTIDX,PE,NSE_FO
NSE_FO|39105,39105,FINNIFTY24JAN18100CE,,1626.9,2024-01-30,18100.0,0.05,40,OPTIDX,CE,NSE_FO
NSE_FO|39112,39112,FINNIFTY24JAN18100PE,,199.85,2024-01-30,18100.0,0.05,40,OPTIDX,PE,NSE_FO
NSE_FO|39113,39113,FINNIFTY24JAN18200CE,,1551.0,2024-01-30,18200.0,0.05,40,OPTIDX,CE,NSE_FO
NSE_FO|39114,39114,FINNIFTY24JAN18200PE,,222.15,2024-01-30,18200.0,0.05,40,OPTIDX,PE,NSE_FO
NSE_FO|39115,39115,FINNIFTY24JAN18300CE,,1477.6,2024-01-30,18300.0,0.05,40,OPTIDX,CE,NSE_FO
NSE_FO|39116,39116,FINNIFTY24JAN18300PE,,247.0,2024-01-30,18300.0,0.05,40,OPTIDX,PE,NSE_FO
NSE_FO|39117,39117,FINNIFTY24JAN18400CE,,1405.15,2024-01-30,18400.0,0.05,40,OPTIDX,CE,NSE_FO
NSE_FO|39118,39118,FINNIFTY24JAN18400PE,,272.75,2024-01-30,18400.0,0.05,40,OPTIDX,PE,NSE_FO
NSE_FO|39119,39119,FINNIFTY24JAN18500CE,,1333.9,2024-01-30,18500.0,0.05,40,OPTIDX,CE,NSE_FO
NSE_FO|39120,39120,FINNIFTY24JAN18500PE,,299.75,2024-01-30,18500.0,0.05,40,OPTIDX,PE,NSE_FO
NSE_FO|39121,39121,FINNIFTY24JAN18600CE,,1265.5,2024-01-30,18600.0,0.05,40,OPTIDX,CE,NSE_FO
NSE_FO|39132,39132,FINNIFTY24JAN18600PE,,329.5,2024-01-30,18600.0,0.05,40,OPTIDX,PE,NSE_FO
NSE_FO|39133,39133,FINNIFTY24JAN18700CE,,1199.05,2024-01-30,18700.0,0.05,40,OPTIDX,CE,NSE_FO
NSE_FO|39147,39147,FINNIFTY24JAN18700PE,,361.3,2024-01-30,18700.0,0.05,40,OPTIDX,PE,NSE_FO
NSE_FO|39148,39148,FINNIFTY24JAN18800CE,,1134.65,2024-01-30,18800.0,0.05,40,OPTIDX,CE,NSE_FO
NSE_FO|39149,39149,FINNIFTY24JAN18800PE,,395.15,2024-01-30,18800.0,0.05,40,OPTIDX,PE,NSE_FO
NSE_FO|39150,39150,FINNIFTY24JAN18900CE,,1072.35,2024-01-30,18900.0,0.05,40,OPTIDX,CE,NSE_FO
NSE_FO|39156,39156,FINNIFTY24JAN18900PE,,431.05,2024-01-30,18900.0,0.05,40,OPTIDX,PE,NSE_FO
NSE_FO|39157,39157,FINNIFTY24JAN19000CE,,1012.15,2024-01-30,19000.0,0.05,40,OPTIDX,CE,NSE_FO
NSE_FO|39158,39158,FINNIFTY24JAN19000PE,,469.05,2024-01-30,19000.0,0.05,40,OPTIDX,PE,NSE_FO
NSE_FO|39159,39159,FINNIFTY24JAN19100CE,,2325.0,2024-01-30,19100.0,0.05,40,OPTIDX,CE,NSE_FO
NSE_FO|39160,39160,FINNIFTY24JAN19100PE,,509.15,2024-01-30,19100.0,0.05,40,OPTIDX,PE,NSE_FO
NSE_FO|39161,39161,FINNIFTY24JAN19200CE,,898.1,2024-01-30,19200.0,0.05,40,OPTIDX,CE,NSE_FO
NSE_FO|39162,39162,FINNIFTY24JAN19200PE,,551.45,2024-01-30,19200.0,0.05,40,OPTIDX,PE,NSE_FO
NSE_FO|39163,39163,FINNIFTY24JAN19300CE,,844.3,2024-01-30,19300.0,0.05,40,OPTIDX,CE,NSE_FO
